,,x1,x2,a,t,y,y_obs
train,15962,0.3599229595930683,0.10571746908736138,1.0,1.0,1.0,1.0
train,15963,0.47597301697274474,0.3222110319493337,1.0,0.0,1.0,0.0
train,15964,0.060467815940579955,0.7767773583922383,1.0,0.0,0.0,0.0
train,15965,0.3585594237096057,0.26803738863665344,1.0,0.0,1.0,0.0
train,15966,0.4179337156239793,0.317648338338698,1.0,0.0,0.0,0.0
train,15967,0.31807446961986935,0.153087022822518,1.0,0.0,0.0,0.0
train,15968,0.3135012387970454,0.13242719413042395,1.0,0.0,0.0,0.0
train,15969,0.3629978499794865,0.27517153911455194,1.0,0.0,0.0,0.0
train,15970,0.5651666439561016,0.01420422969303875,1.0,1.0,0.0,0.0
train,15971,0.5259119087528381,0.10704764335799888,1.0,1.0,1.0,1.0
train,15972,0.025819647145818414,0.1290520644667068,1.0,0.0,0.0,0.0
train,15973,0.46149355529041436,0.5573650191594008,1.0,0.0,1.0,0.0
train,15974,0.23635521848541907,0.25256629423744814,1.0,0.0,0.0,0.0
train,15975,0.1424762556864238,0.31637244434381934,1.0,0.0,0.0,0.0
train,15976,0.2434114855253016,0.25530598176429115,1.0,0.0,0.0,0.0
train,15977,0.3171561061887746,0.39966577892668886,1.0,0.0,0.0,0.0
train,15978,0.22676541052615604,0.16861713825888935,1.0,0.0,0.0,0.0
train,15979,0.23728806285960186,0.12000564867337613,1.0,0.0,0.0,0.0
train,15980,0.38375638675536866,0.16458980466975923,1.0,0.0,1.0,0.0
train,15981,0.2752207283601393,0.3899515809917625,1.0,0.0,0.0,0.0
train,15982,0.13481543782645053,0.41069819366885,1.0,0.0,1.0,0.0
train,15983,0.44002670998217586,-0.0658932733452306,1.0,1.0,0.0,0.0
train,15984,0.3942654050035186,0.2591457775389161,1.0,0.0,0.0,0.0
train,15985,0.29478919082570565,0.2939144133170686,1.0,0.0,0.0,0.0
train,15986,0.36612170902947433,0.5057511574485118,1.0,0.0,1.0,0.0
train,15987,0.24544686540433402,0.2622613671240601,1.0,0.0,0.0,0.0
train,15988,0.09638104771618022,0.14211346151519405,1.0,0.0,0.0,0.0
train,15989,0.5696179792062948,0.5236061762220898,1.0,0.0,1.0,0.0
train,15990,0.23975113031572742,0.446498031818318,1.0,0.0,1.0,0.0
train,15991,0.14278246556219304,0.4920067048072018,1.0,0.0,0.0,0.0
train,15992,0.5237581969871108,0.17550285234861895,1.0,1.0,1.0,1.0
train,15993,0.31709462158363194,-0.0014077360761314273,1.0,0.0,1.0,0.0
train,15994,0.2088776840869202,0.35259426356982715,1.0,0.0,0.0,0.0
train,15995,0.26671690351048205,0.4561232148349008,1.0,0.0,0.0,0.0
train,15996,0.015942046330690407,0.14863953611899586,1.0,0.0,0.0,0.0
train,15997,0.2708855503410594,0.3867636384472598,1.0,0.0,0.0,0.0
train,15998,0.17978676422190917,0.22953890013185171,1.0,0.0,0.0,0.0
train,15999,0.3670268022157333,0.4881268640396662,1.0,0.0,0.0,0.0
train,16000,0.38991107299042316,0.23322924113634855,1.0,0.0,1.0,0.0
train,16001,-0.10937979168552331,0.19243577216668628,1.0,0.0,0.0,0.0
train,16002,0.1816556706764508,0.36244530546125475,1.0,0.0,0.0,0.0
train,16003,0.47434752005887715,0.42316342360223425,1.0,0.0,0.0,0.0
train,16004,0.34307624155239425,0.3529502609050512,1.0,0.0,0.0,0.0
train,16005,0.5093981601055608,0.4567017521229496,1.0,0.0,0.0,0.0
train,16006,0.3348148412372275,0.35898717439620786,1.0,0.0,0.0,0.0
train,16007,0.39300940678843155,0.6311170458279123,1.0,0.0,1.0,0.0
train,16008,0.30511132384442285,0.24481196913457454,1.0,0.0,0.0,0.0
train,16009,0.33950545546136673,0.2228665540595203,1.0,0.0,0.0,0.0
train,16010,0.35368674820100005,0.41003309720829234,1.0,0.0,0.0,0.0
train,16011,0.16308547497163478,0.2952660609031432,1.0,0.0,0.0,0.0
train,16012,0.11904241540717231,0.2107850889106689,1.0,0.0,0.0,0.0
train,16013,0.4012581925113132,0.47509744980139534,1.0,0.0,0.0,0.0
train,16014,0.4660380538916118,0.6372971224475767,1.0,0.0,1.0,0.0
train,16015,0.31260677390710717,-0.05485316233947468,1.0,1.0,0.0,0.0
train,16016,0.19871812083718376,0.2475360813832023,1.0,0.0,0.0,0.0
train,16017,0.2940984811185451,0.27428832217485105,1.0,0.0,0.0,0.0
train,16018,0.20042703535070933,0.30420446549347596,1.0,0.0,0.0,0.0
train,16019,0.3325324327358487,0.37987475678505295,1.0,0.0,0.0,0.0
train,16020,0.1526967166218114,0.23532908333082259,1.0,0.0,0.0,0.0
train,16021,0.30568540870458105,0.5381848389538927,1.0,0.0,1.0,0.0
train,16022,0.08268483658593634,0.44983174527806286,1.0,0.0,1.0,0.0
train,16023,0.306058770287532,0.3778374521750526,1.0,0.0,0.0,0.0
train,16024,0.09679842607209624,0.3269233505723329,1.0,0.0,0.0,0.0
train,16025,0.21812669828632197,0.10447834706040676,1.0,0.0,0.0,0.0
train,16026,0.4634971988258766,0.5666807451784206,1.0,0.0,1.0,0.0
train,16027,0.05323236489424696,0.17005838802191753,1.0,0.0,0.0,0.0
train,16028,0.385074702377179,0.21780221724279708,1.0,0.0,0.0,0.0
train,16029,0.48714617587954817,0.3989425901403889,1.0,0.0,1.0,0.0
train,16030,0.36638823295475986,0.1478704073675074,1.0,0.0,0.0,0.0
train,16031,-0.012650278895267264,-0.024266691133423557,1.0,0.0,0.0,0.0
train,16032,0.5530246952879919,0.5513111794959658,1.0,0.0,1.0,0.0
train,16033,0.3256153763340465,0.501056205856644,1.0,0.0,0.0,0.0
train,16034,0.3050782798862167,0.34593598430455297,1.0,0.0,0.0,0.0
train,16035,0.509983180109018,0.35658085058948147,1.0,0.0,0.0,0.0
train,16036,0.3929044027850045,0.2991776435580279,1.0,0.0,0.0,0.0
train,16037,0.31334970429397363,0.4984923097687206,1.0,0.0,1.0,0.0
train,16038,0.5572263890612494,0.2849375727614291,1.0,0.0,1.0,0.0
train,16039,0.3416550492144844,0.5032447040642726,1.0,0.0,1.0,0.0
train,16040,0.26985789922131587,0.484382979445982,1.0,0.0,0.0,0.0
train,16041,0.5578219546427519,0.340947076894518,1.0,1.0,1.0,1.0
train,16042,0.08923263223359107,0.4526731397070771,1.0,0.0,1.0,0.0
train,16043,0.1358293527421158,0.06410809065340234,1.0,0.0,0.0,0.0
train,16044,0.37241950454149003,0.10527992968199096,1.0,1.0,1.0,1.0
train,16045,0.5580844350209344,0.20403447941043618,1.0,1.0,1.0,1.0
train,16046,0.538285276211224,0.3858226066632009,1.0,0.0,1.0,0.0
train,16047,0.38962472467435233,0.14503470145123556,1.0,0.0,1.0,0.0
train,16048,0.2365753717476016,0.18891633224025414,1.0,0.0,0.0,0.0
train,16049,-0.13585915685416805,0.2916031537211589,1.0,0.0,0.0,0.0
train,16050,0.32360654338253714,0.37151531401289417,1.0,0.0,0.0,0.0
train,16051,0.1690761774605979,0.3507053425711336,1.0,0.0,0.0,0.0
train,16052,0.5769069458428108,0.2226557204549911,1.0,1.0,1.0,1.0
train,16053,0.107246293387881,0.20224267845981225,1.0,0.0,0.0,0.0
train,16054,0.1942996284101809,0.676650185212004,1.0,0.0,0.0,0.0
train,16055,-0.09151070920310128,0.45719620376667774,1.0,0.0,1.0,0.0
train,16056,0.010900751397749486,0.2914421476262023,1.0,0.0,0.0,0.0
train,16057,0.14530288574473674,-0.0058969942498287575,1.0,0.0,1.0,0.0
train,16058,0.24411120516601886,0.3097282618347909,1.0,0.0,0.0,0.0
train,16059,0.04800718225747294,0.35591020719779837,1.0,0.0,0.0,0.0
train,16060,0.23046565542143824,0.13467780995700285,1.0,0.0,0.0,0.0
train,16061,0.29624429853489886,0.19339228873924455,1.0,0.0,0.0,0.0
train,16062,0.23803716513021977,0.28802043981273845,1.0,0.0,0.0,0.0
train,16063,0.19766599168750698,0.7309884842249843,1.0,0.0,1.0,0.0
train,16064,0.22061634373905312,0.14555029073154244,1.0,0.0,0.0,0.0
train,16065,0.05340268153343486,0.24999497945054786,1.0,0.0,0.0,0.0
train,16066,0.04336379869714535,0.1753178754026456,1.0,0.0,0.0,0.0
train,16067,-0.10433031737732468,0.38510024836083373,1.0,0.0,0.0,0.0
train,16068,0.12538155276110707,0.12106488482502295,1.0,0.0,0.0,0.0
train,16069,0.43102682338724385,0.363951886520431,1.0,0.0,0.0,0.0
train,16070,0.3273098523173539,0.15509421860486586,1.0,0.0,1.0,0.0
train,16071,-0.13302133740641392,0.4643021521994338,1.0,0.0,0.0,0.0
train,16072,-0.004134197442461074,0.2664463843433689,1.0,0.0,0.0,0.0
train,16073,-0.09665051424224641,0.37184208566579,1.0,0.0,1.0,0.0
train,16074,0.09480093936139078,0.22310803264718665,1.0,0.0,0.0,0.0
train,16075,0.24081876952731945,0.22811808928564833,1.0,0.0,0.0,0.0
train,16076,0.19814373762309068,0.011580301800227066,1.0,0.0,0.0,0.0
train,16077,0.5663492935663585,0.23213817347797924,1.0,1.0,1.0,1.0
train,16078,0.23602022396307137,0.2689049425265488,1.0,0.0,0.0,0.0
train,16079,0.3783485987098973,0.3992143576872099,1.0,0.0,0.0,0.0
train,16080,0.3305834225229944,0.07303258551122291,1.0,1.0,1.0,1.0
train,16081,0.5476761029408046,0.43103775921627213,1.0,0.0,1.0,0.0
train,16082,0.23843053233843114,0.4193473175785592,1.0,0.0,0.0,0.0
train,16083,0.2493398611438737,0.5584765700436871,1.0,0.0,1.0,0.0
train,16084,0.22836316246461824,0.34075827022704747,1.0,0.0,0.0,0.0
train,16085,0.30289450105541976,0.4613589143074371,1.0,0.0,1.0,0.0
train,16086,0.39260593119515313,0.2961765410916937,1.0,0.0,0.0,0.0
train,16087,0.5093451656402486,0.32004277596074493,1.0,1.0,1.0,1.0
train,16088,0.12045327264278421,0.01847610284149287,1.0,0.0,0.0,0.0
train,16089,0.3862178798394966,-0.04324098189321818,1.0,1.0,0.0,0.0
train,16090,0.4995925406283478,0.4909941000093743,1.0,0.0,0.0,0.0
train,16091,0.24699893449109017,0.7784526915377026,1.0,0.0,0.0,0.0
train,16092,0.08993564465841392,0.3489876885870167,1.0,0.0,0.0,0.0
train,16093,0.26525302837937664,0.2493197026260745,1.0,0.0,0.0,0.0
train,16094,0.39084362117092175,0.3520634282787809,1.0,0.0,0.0,0.0
train,16095,0.6107423188894425,0.16364400671985685,1.0,1.0,1.0,1.0
train,16096,0.4147547336224249,0.19434640235093995,1.0,0.0,0.0,0.0
train,16097,0.49729316512059435,0.266411815734564,1.0,1.0,1.0,1.0
train,16098,0.1250034613154043,-0.17050632496371,1.0,1.0,0.0,0.0
train,16099,0.43720534121696697,0.3595879435489916,1.0,0.0,0.0,0.0
train,16100,0.40943319218731783,0.22570355679416182,1.0,0.0,1.0,0.0
train,16101,0.26328443832299125,0.3004989452891955,1.0,0.0,0.0,0.0
train,16102,0.4318493008413057,0.31589291166313527,1.0,0.0,0.0,0.0
train,16103,0.13121546515996493,0.3384915737628906,1.0,0.0,0.0,0.0
train,16104,0.6352340120405979,0.20447138825878036,1.0,1.0,1.0,1.0
train,16105,-0.069561421503126,0.2633338251670738,1.0,0.0,0.0,0.0
train,16106,-0.09102735269249906,0.2091416111553902,1.0,0.0,0.0,0.0
train,16107,0.5329120021033995,0.09669144513403807,1.0,1.0,1.0,1.0
train,16108,0.09646860164508339,-0.05545796234867556,1.0,1.0,1.0,1.0
train,16109,0.286758827187755,-0.041346857799027414,1.0,1.0,0.0,0.0
train,16110,0.17926552684677777,0.5147081541625579,1.0,0.0,1.0,0.0
train,16111,0.3836094654717836,0.27322254117664624,1.0,0.0,0.0,0.0
train,16112,0.2906923736348683,0.3699658367743114,1.0,0.0,0.0,0.0
train,16113,0.03986228001581538,0.5320900150856092,1.0,0.0,1.0,0.0
train,16114,0.17048606136980557,0.3213887142709641,1.0,0.0,0.0,0.0
train,16115,0.30551234184836457,0.3643528632612626,1.0,0.0,0.0,0.0
train,16116,0.2952315128397899,0.2601061938241334,1.0,0.0,0.0,0.0
train,16117,0.3391642114520115,0.3242408952657035,1.0,0.0,0.0,0.0
train,16118,0.4148346458333411,0.480285247342115,1.0,0.0,0.0,0.0
train,16119,0.27234339671173213,0.49989584655820374,1.0,0.0,1.0,0.0
train,16120,0.3873760822644575,0.43834814929389265,1.0,0.0,0.0,0.0
train,16121,0.32483124795751833,0.09909995524434326,1.0,0.0,1.0,0.0
train,16122,0.20684232607585473,0.2109422800084731,1.0,0.0,0.0,0.0
train,16123,-0.13186859111999433,0.06377072777512202,1.0,0.0,0.0,0.0
train,16124,0.33733294344823944,0.4470721988636859,1.0,0.0,0.0,0.0
train,16125,0.21122007379786986,0.24595448012565121,1.0,0.0,0.0,0.0
train,16126,-0.135986703726177,0.4670266742456981,1.0,0.0,0.0,0.0
train,16127,0.2368091013293825,0.24822249704619082,1.0,0.0,0.0,0.0
train,16128,0.37354514189378396,0.04908633433607107,1.0,1.0,0.0,0.0
train,16129,0.5224027224117654,0.22103308999129828,1.0,1.0,1.0,1.0
train,16130,0.11751370615511256,0.1965783615420771,1.0,0.0,0.0,0.0
train,16131,0.6574815610167104,0.35979993392538306,1.0,1.0,1.0,1.0
train,16132,0.27383403802794887,0.408686532328819,1.0,0.0,0.0,0.0
train,16133,0.4000398575446268,-0.26152038681888795,1.0,1.0,0.0,0.0
train,16134,0.3865333080856797,0.599799805075001,1.0,0.0,1.0,0.0
train,16135,0.3998338627992611,0.3916229940454697,1.0,0.0,0.0,0.0
train,16136,0.26426377370866405,0.4302432271262475,1.0,0.0,0.0,0.0
train,16137,0.2709396129841703,0.4457411556537987,1.0,0.0,1.0,0.0
train,16138,0.0858162910562219,0.4876931240028636,1.0,0.0,1.0,0.0
train,16139,0.06517321459026248,0.37273984920452696,1.0,0.0,0.0,0.0
train,16140,0.2775948229887576,0.5187237556589748,1.0,0.0,1.0,0.0
train,16141,0.17687329189869688,0.6043933008340234,1.0,0.0,1.0,0.0
train,16142,0.5127309502351697,0.28612917337396204,1.0,0.0,1.0,0.0
train,16143,0.686486811292748,0.16625316397605697,1.0,1.0,1.0,1.0
train,16144,0.4002810736549971,0.37395662086561604,1.0,0.0,0.0,0.0
train,16145,0.4491219287398825,0.5669718053514206,1.0,0.0,1.0,0.0
train,16146,0.27006828230815016,0.36966522315158784,1.0,0.0,0.0,0.0
train,16147,0.4313452659021791,0.41832908792451406,1.0,0.0,0.0,0.0
train,16148,0.7296522838328021,0.2555252401046511,1.0,1.0,1.0,1.0
train,16149,0.4825363044126837,0.42939407781527406,1.0,0.0,0.0,0.0
train,16150,0.4315684036182462,0.21119089157339627,1.0,0.0,1.0,0.0
train,16151,0.2533609451375619,0.4586213598509903,1.0,0.0,1.0,0.0
train,16152,0.29189822824049877,0.08983690920603618,1.0,0.0,1.0,0.0
train,16153,0.12815989777385076,0.10910594874078247,1.0,0.0,0.0,0.0
train,16154,0.43252205943153665,0.22618379581840456,1.0,1.0,1.0,1.0
train,16155,0.2486950032565819,0.2911419324027516,1.0,0.0,0.0,0.0
train,16156,0.3155411687366024,0.4355574185053588,1.0,0.0,1.0,0.0
train,16157,0.43177058060685836,0.20006859104611402,1.0,0.0,0.0,0.0
train,16158,0.36390202517556225,0.046381727213603896,1.0,1.0,1.0,1.0
train,16159,0.5839607105503652,0.20737806225870548,1.0,1.0,0.0,0.0
train,16160,0.3643803964743967,0.3301095012094414,1.0,0.0,0.0,0.0
train,16161,-0.26944835212010293,0.1681342381497143,1.0,0.0,0.0,0.0
train,16162,0.18658354230260998,0.234209198776007,1.0,0.0,0.0,0.0
train,16163,0.48776547950149773,0.15673507395620923,1.0,1.0,1.0,1.0
train,16164,0.262956082684263,0.11857123913500614,1.0,0.0,0.0,0.0
train,16165,0.42281994466389083,0.3122868504928743,1.0,0.0,1.0,0.0
train,16166,0.17670108755745095,0.12958193317388514,1.0,0.0,0.0,0.0
train,16167,0.2869428158034563,0.06127179960566026,1.0,0.0,0.0,0.0
train,16168,0.03718795058602237,0.23080807725056676,1.0,0.0,0.0,0.0
train,16169,0.3289780591115074,0.01669028083335089,1.0,1.0,0.0,0.0
train,16170,0.562131089565324,0.2253526997743428,1.0,1.0,1.0,1.0
train,16171,0.16377750461879412,0.3192207104305317,1.0,0.0,0.0,0.0
train,16172,0.26026870205409747,0.1078444068050339,1.0,0.0,0.0,0.0
train,16173,0.03675987152533533,0.2759920548526064,1.0,0.0,0.0,0.0
train,16174,0.4342407929579717,0.5126608079268415,1.0,0.0,1.0,0.0
train,16175,0.2547406632327344,-0.06984567367934952,1.0,1.0,0.0,0.0
train,16176,0.35167796649618677,0.5234750801768462,1.0,0.0,1.0,0.0
train,16177,0.46195362980086924,0.3121640634873167,1.0,1.0,0.0,0.0
train,16178,0.4564757146744745,0.23998774609666595,1.0,0.0,0.0,0.0
train,16179,0.1326814654289221,0.19206269246770713,1.0,0.0,0.0,0.0
train,16180,0.20627712667212827,0.1681268912476364,1.0,0.0,0.0,0.0
train,16181,0.20524835332291935,0.16164072479977748,1.0,0.0,0.0,0.0
train,16182,0.062428627157439465,0.3198965034501479,1.0,0.0,0.0,0.0
train,16183,0.21127414903241865,0.3983497318939848,1.0,0.0,1.0,0.0
train,16184,0.15434833835954131,0.05675236495903138,1.0,0.0,1.0,0.0
train,16185,0.23603009622580884,0.610919871627131,1.0,0.0,1.0,0.0
train,16186,0.3414421291666821,0.2999251101836014,1.0,0.0,0.0,0.0
train,16187,0.24546357042541,0.4662456596530905,1.0,0.0,1.0,0.0
train,16188,0.22014257706384674,0.35308276416288475,1.0,0.0,0.0,0.0
train,16189,-0.032364214263276514,0.38740047212142104,1.0,0.0,1.0,0.0
train,16190,0.7983223431843509,0.3588804442199081,1.0,1.0,1.0,1.0
train,16191,0.15395817929541283,0.5321618906228162,1.0,0.0,0.0,0.0
train,16192,0.23768277967262552,0.1546806661797734,1.0,0.0,0.0,0.0
train,16193,0.12947738808144965,0.6073615714960299,1.0,0.0,1.0,0.0
train,16194,-0.029963877578163156,0.28035882503641213,1.0,0.0,0.0,0.0
train,16195,0.5942589792867825,0.5226686352838268,1.0,0.0,1.0,0.0
train,16196,0.7105975700801213,0.588379421702562,1.0,0.0,1.0,0.0
train,16197,0.5007851808510039,0.27489898665763035,1.0,1.0,1.0,1.0
train,16198,0.20976761946490913,0.07717044867912187,1.0,0.0,0.0,0.0
train,16199,0.4981711333220632,0.21501791994604894,1.0,1.0,1.0,1.0
train,16200,0.18953650333574457,0.29848264118753104,1.0,0.0,0.0,0.0
train,16201,0.2875149710457593,0.10171619660854003,1.0,0.0,1.0,0.0
train,16202,-0.05663714568058209,-0.10823338847625114,1.0,0.0,0.0,0.0
train,16203,0.5731100181051005,0.49581439250871745,1.0,0.0,1.0,0.0
train,16204,-0.0022920659733758897,0.06903314945008135,1.0,0.0,0.0,0.0
train,16205,0.36795832105457965,0.3225008527223506,1.0,0.0,1.0,0.0
train,16206,0.6094916456138362,0.267643372863811,1.0,1.0,1.0,1.0
train,16207,0.060684550048760694,0.2518970015420625,1.0,0.0,0.0,0.0
train,16208,0.40717790563406764,0.07714933951282521,1.0,1.0,0.0,0.0
train,16209,0.2823638958172038,0.31859256571586,1.0,0.0,0.0,0.0
train,16210,-0.058944389320244484,0.33999876585882416,1.0,0.0,0.0,0.0
train,16211,0.25428848184508734,0.4666011574229044,1.0,0.0,0.0,0.0
train,16212,0.3428556219005096,0.34085061044304243,1.0,0.0,0.0,0.0
train,16213,0.31897737072904225,0.2449911749340705,1.0,0.0,0.0,0.0
train,16214,0.22619158189277552,0.1770158890401668,1.0,0.0,0.0,0.0
train,16215,0.4609723753352677,0.26632187199703033,1.0,0.0,1.0,0.0
train,16216,0.26057145475042653,0.4753141465070143,1.0,0.0,0.0,0.0
train,16217,0.14605706036689955,0.04968958478084898,1.0,0.0,0.0,0.0
train,16218,0.4427140764789912,0.2828666354783547,1.0,0.0,0.0,0.0
train,16219,0.4037023684395751,0.26687124717351507,1.0,0.0,1.0,0.0
train,16220,0.5723703680904603,0.1767236089966372,1.0,1.0,1.0,1.0
train,16221,0.36205598082987284,0.12874234844621085,1.0,1.0,1.0,1.0
train,16222,0.25231254855567214,-0.2319901536342321,1.0,1.0,0.0,0.0
train,16223,0.16597513334600736,0.6762793757249906,1.0,0.0,0.0,0.0
train,16224,0.2982372248486621,0.3284173217128723,1.0,0.0,0.0,0.0
train,16225,0.24350492718725059,0.15841837262866648,1.0,0.0,0.0,0.0
train,16226,0.401135327853549,0.09775040223229758,1.0,1.0,1.0,1.0
train,16227,0.0036328919707344087,0.3408335852011347,1.0,0.0,0.0,0.0
train,16228,0.2576909231452378,0.2540753037055748,1.0,0.0,0.0,0.0
train,16229,-0.057481046996898544,0.3230999978502453,1.0,0.0,0.0,0.0
train,16230,0.615027483929958,0.19379380171153254,1.0,1.0,1.0,1.0
train,16231,0.07949547343040775,0.38319095238551093,1.0,0.0,1.0,0.0
train,16232,0.3379648804334545,0.8333778063867654,1.0,0.0,1.0,0.0
train,16233,0.47254255454439587,0.0549703888067099,1.0,1.0,1.0,1.0
train,16234,0.35827380860790337,0.007510736450394184,1.0,1.0,1.0,1.0
train,16235,0.37179096581316456,0.2947346050988422,1.0,0.0,0.0,0.0
train,16236,0.15441920965875716,0.14489981417549105,1.0,0.0,0.0,0.0
train,16237,0.5954567107782928,0.20539574227998286,1.0,1.0,1.0,1.0
train,16238,0.2327264345017017,0.4045852271982422,1.0,0.0,0.0,0.0
train,16239,0.2377326728776903,0.3897392739996829,1.0,0.0,0.0,0.0
train,16240,0.25870524497262776,0.22433205001076578,1.0,0.0,0.0,0.0
train,16241,0.3850001214366622,0.18811143983779166,1.0,0.0,1.0,0.0
train,16242,0.17220711989028462,0.3704871610826291,1.0,0.0,1.0,0.0
train,16243,0.39120661767412723,0.18248307351635037,1.0,1.0,1.0,1.0
train,16244,0.576870279446698,0.1767560367278515,1.0,1.0,1.0,1.0
train,16245,0.3619100681289128,0.5345996116681535,1.0,0.0,1.0,0.0
train,16246,0.380731761673631,0.08320937554870503,1.0,1.0,0.0,0.0
train,16247,0.3553155544007839,0.41053159314642584,1.0,0.0,0.0,0.0
train,16248,0.05843902553275937,0.44207346812047743,1.0,0.0,0.0,0.0
train,16249,0.3697544367483338,0.2495349894004832,1.0,0.0,0.0,0.0
train,16250,0.6037830831148749,0.3139976431935689,1.0,1.0,1.0,1.0
train,16251,0.45977211126107576,0.20557894559985496,1.0,1.0,0.0,0.0
train,16252,0.004613342358925132,0.37391519778081134,1.0,0.0,1.0,0.0
train,16253,0.36403795469810557,0.22800942812928926,1.0,0.0,0.0,0.0
train,16254,0.17536760346444785,0.40226481974670275,1.0,0.0,0.0,0.0
train,16255,0.2632596589739617,0.29918636412223737,1.0,0.0,0.0,0.0
train,16256,0.20473920909598192,0.46098243864308597,1.0,0.0,1.0,0.0
train,16257,0.3748021131785275,0.23797113253281138,1.0,0.0,0.0,0.0
train,16258,0.4433923657631777,0.3494973317819624,1.0,0.0,0.0,0.0
train,16259,0.4316535087865873,0.20863178277254268,1.0,0.0,1.0,0.0
train,16260,0.3118992193750809,0.4747830924503246,1.0,0.0,0.0,0.0
train,16261,0.49651575810370896,0.04211164301839329,1.0,1.0,0.0,0.0
train,16262,0.10819650080697807,0.27231356485042346,1.0,0.0,0.0,0.0
train,16263,0.44505122167317945,0.28447475264557653,1.0,0.0,0.0,0.0
train,16264,0.3462574699311475,0.17422093166940453,1.0,0.0,1.0,0.0
train,16265,0.14905166187419902,0.25950036530078197,1.0,0.0,0.0,0.0
train,16266,0.2128846064444378,0.3926081487511078,1.0,0.0,0.0,0.0
train,16267,0.19376131941625263,0.16855273535083554,1.0,0.0,0.0,0.0
train,16268,-0.09122943827576119,-0.21021179158097192,1.0,0.0,0.0,0.0
train,16269,0.6927173128797325,0.30402359030806575,1.0,1.0,1.0,1.0
train,16270,0.6271839011742188,0.34885623078502676,1.0,1.0,1.0,1.0
train,16271,-0.05158418947714727,0.38870823342899896,1.0,0.0,0.0,0.0
train,16272,0.46246290417309927,0.38815534058680645,1.0,0.0,0.0,0.0
train,16273,0.1891073600621569,0.33477521033200225,1.0,0.0,0.0,0.0
train,16274,0.3723672700203387,0.39254767384853884,1.0,0.0,0.0,0.0
